"shapeid","x","y","house_num","special_co","streetname"
"1319","-73.9315421757","40.694714361","1066","A","MALCOLM X BOULEVARD"
"1320","-73.8407545516","40.695069859","189","A","88 AVENUE"
"1321","-73.8912258432","40.7023591452","2587","A","CENTRAL AVENUE"
"1322","-73.8440691387","40.7182283834","34","A","GREENWAY TERRACE"
"1323","-73.7437581915","40.761656499","15","A","CAROLINA ROAD"
"1324","-73.81265403","40.7779119441","22-024","A","23 AVENUE"
"1325","-73.8389572006","40.7157738867","225","A","BURNS STREET"
"1326","-73.7471834889","40.7771676403","359","A","MANOR ROAD"
"1327","-73.9069587772","40.7091594424","552","A","GRANDVIEW AVENUE"
"1328","-73.749001928","40.599356465","2","A","WILLIAMS COURT"
"1329","-73.8567878868","40.808939817","1721","A","GILDERSLEEVE AVENUE"
"1330","-73.9259712025","40.6744647059","3","A","BEAVER PLACE"
"1331","-73.8303260526","40.580517475","9","A","BETTY COURT"
"1332","-73.8896320627","40.7027102593","2625","A","CENTRAL AVENUE"
"1333","-73.8483573367","40.7163318829","14","A","GROTON STREET"
"1334","-73.7818224846","40.7413343147","60-001","A","194 STREET"
"1335","-73.8918802512","40.7021833769","2571","A","CENTRAL AVENUE"
"1336","-73.7488591491","40.7790244327","359","A","MARINETTE STREET"
"1337","-73.8436759141","40.7130524145","194","A","ASCAN AVENUE"
"1338","-73.7500021069","40.7770898602","240","A","BEVERLY ROAD"
"1339","-73.8481073868","40.8138523213","317","A","HOWE AVENUE"
"1340","-73.8321579138","40.7077892438","54","A","BEVERLY ROAD"
"1341","-73.9087196307","40.8148221509","605","A","PONTIAC PLACE"
"1342","-73.8158801722","40.8401905386","3391-04","A","COUNTRY CLUB ROAD"
"1343","-73.8303731343","40.7124738837","109","A","81 AVENUE"
"1344","-73.8424266414","40.7175981923","7","A","HOLDER PLACE"
"1345","-73.8915039286","40.5672932392","248","A","ROXBURY AVENUE"
"1346","-73.9726182519","40.5939313642","100","A","VILLAGE ROAD SOUTH"
"1347","-73.7400897452","40.7535068529","63-065","A","DOUGLASTON PARKWAY"
"1348","-73.8850291404","40.7038136087","2761","A","CENTRAL AVENUE"
"1349","-73.857224154","40.8086008498","1525","A","UNDERHILL AVENUE"
"1350","-73.7292281659","40.6632472201","250-015","A","HOOK CREEK BOULEVARD"
"1351","-73.9654913301","40.5797602084","49","A","BRIGHTON 2 WALK"
"1352","-73.7584214598","40.5965746982","290","A","WATJEAN COURT"
"1353","-73.8411853443","40.694838808","175","A","88 AVENUE"
"1354","-73.8334102069","40.7090254957","114","A","AUDLEY STREET"
"1355","-73.8465519262","40.7186175113","36","A","TENNIS PLACE"
"1356","-73.7479735035","40.7459122411","68-025","A","CLOVERDALE LANE"
"1357","-73.8263036579","40.7947600403","107","A","PARSONS BOULEVARD"
"1358","-73.8776224935","40.7056207308","1-047","A","73 STREET"
"1359","-73.8695149447","40.8217254896","56","A","CLASON POINT LANE"
"1360","-73.9724575798","40.5939182815","96","A","VILLAGE ROAD SOUTH"
"1361","-73.7496346289","40.7753852611","233","A","ARLEIGH ROAD"
"1362","-73.8420575626","40.7121055864","187","A","75 ROAD"
"1363","-73.8413519012","40.71456613","7","A","SUMMER STREET"
"1364","-73.7482838939","40.7759773101","302","A","HOLLYWOOD AVENUE"
"1365","-73.9183601499","40.777994533","116","A","23 AVENUE"
"1366","-73.7528015429","40.7787942791","19","A","WARWICK AVENUE"
"1367","-73.9629128385","40.6349313917","37","A","NEWKIRK PLAZA"
"1368","-73.8390329049","40.716226583","212","A","BURNS STREET"
"1369","-73.7483374887","40.7780548957","342","A","GROSVENOR STREET"
"1370","-73.8389142209","40.7153512289","16","A","75 ROAD"
"1371","-73.7488732518","40.7772792894","310","A","BEVERLY ROAD"
"1372","-73.8427222911","40.7101496509","260","A","75 ROAD"
"1373","-73.8412824993","40.716841936","36","A","ASCAN AVENUE"
"1374","-73.7523861772","40.7713498181","48","A","BAY STREET"
"1375","-73.8302591999","40.7129671447","104","A","81 AVENUE"
"1376","-73.9083456","40.7122066369","61-029","A","TONSOR STREET"
"1377","-73.7473864656","40.7768166856","340","A","MANOR ROAD"
"1378","-73.8106577842","40.7588373106","265","A","CHERRY AVENUE"
"1379","-73.8414841642","40.7129314402","180","A","GREENWAY SOUTH"
"1380","-73.8936641248","40.5672303408","378","A","SEA BREEZE AVENUE"
"1381","-74.0741702798","40.6263128644","150","A","FRONT STREET"
"1382","-74.147735793","40.5905932736","30","A","GINA COURT"
"1383","-74.1518804094","40.6149347435","450-02","A","CASWELL AVENUE"
"1384","-74.1515548172","40.6129073481","485-01","A","WILLOW ROAD EAST"
"1385","-74.1507698943","40.6128086244","499-02","A","WILLOW ROAD EAST"
"1386","-74.1511773662","40.6117697155","543-01","A","WILLOW ROAD EAST"
"1387","-74.1513879102","40.6121057153","529-02","A","WILLOW ROAD EAST"
"1388","-74.2220170024","40.5366551639","56","A","ROBIN COURT"
"1389","-74.1433391767","40.5549032979","282","A","TIMBER RIDGE DRIVE"
"1390","-74.1849821151","40.5939515293","25","A","SIMMONS LOOP"
"1391","-74.1730053448","40.5613425268","32","A","CHALLENGER DRIVE"
"1392","-74.1639686354","40.5422586852","29","A","LYNDALE LANE"
"1393","-74.199711972","40.5537705692","105","A","LOMBARD COURT"
"1394","-74.1960696775","40.5437581204","541","A","WOODROW ROAD"
"1395","-74.0742132167","40.6017731774","42","A","VISTA PLACE"
"1396","-73.9085037611","40.7103220971","467","A","GRANDVIEW AVENUE"
"1397","-74.1848188129","40.5641110882","31","A","AMANDA COURT"
"1398","-73.751724058","40.7783104577","126","A","WARWICK AVENUE"
"1399","-74.1185444605","40.5542325911","525","A","MERKEL PLACE"
"1400","-74.1018646695","40.5612289274","165","A","CEDAR GROVE COURT"
"1401","-74.1016905728","40.5611321526","173","A","CEDAR GROVE COURT"
"1402","-74.1015072022","40.5610444913","183","A","CEDAR GROVE COURT"
"1403","-74.139212392","40.5675921674","199","A","CLARKE AVENUE"
"1404","-73.747355185","40.7721258331","25","A","CIRCLE ROAD"
"1405","-73.7465216651","40.7762531173","360","A","HOLLYWOOD AVENUE"
"1406","-73.8381347584","40.7115998188","240","A","GREENWAY NORTH"
"1407","-73.9169916679","40.7240750217","7","A","49 LANE"
"1408","-73.8455995827","40.7175670997","17","A","BOW STREET"
"1409","-73.8392976133","40.7137085481","147","A","GREENWAY NORTH"
"1410","-73.8892234914","40.7028138222","2643","A","CENTRAL AVENUE"
"1411","-73.8312096767","40.7123420607","116","A","81 AVENUE"
"1412","-73.8263494888","40.7938750746","7","A","SUMMIT PLACE"
"1413","-73.9790058916","40.5735375328","32","A","JONES WALK"
"1414","-73.8443342004","40.7127852444","199","A","ASCAN AVENUE"
"1415","-73.7414384957","40.7533894114","63-085","A","DOUGLASTON PARKWAY"
"1416","-73.9721885361","40.5939547208","90","A","VILLAGE ROAD SOUTH"
"1417","-73.831370244","40.7118340173","121","A","81 AVENUE"
"1418","-73.83490233","40.7126447557","424","A","BURNS STREET"
"1419","-73.8634443017","40.6803053669","443","A","DREW STREET"
"1420","-73.7477367126","40.774958225","301","A","PARK LANE"
"1421","-73.7475898316","40.775385308","312","A","ARLEIGH ROAD"
"1422","-73.8287377023","40.7106937993","105","A","82 DRIVE"
"1423","-73.7293286289","40.6610063463","254-001","A","139 AVENUE"
"1424","-73.8318985658","40.7119192333","124","A","81 AVENUE"
"1425","-73.8467202992","40.7183755058","52","A","TENNIS PLACE"
"1426","-73.7409864557","40.7542043598","62-069","A","DOUGLASTON PARKWAY"
"1427","-73.8137248523","40.6913076338","1262","A","133 STREET"
"1428","-73.7540061121","40.7757078248","207","A","SHORE ROAD"
"1429","-73.8473964424","40.7175975047","60","A","EXETER STREET"
"1430","-73.9163960557","40.7766155106","172","A","23 AVENUE"
"1431","-73.7477200381","40.7777610207","355","A","BEVERLY ROAD"
"1432","-73.7533039687","40.7754622644","11","A","HOLLYWOOD AVENUE"
"1433","-73.8561117523","40.8069543211","920","A","CORNELL AVENUE"
"1434","-73.7479602102","40.7731013949","248","A","FOREST ROAD"
"1435","-73.8814815379","40.7043791211","2862","A","CENTRAL AVENUE"
"1436","-73.8695025071","40.8217388038","56","A","CLASON POINT LANE"
"1437","-73.902764382","40.7190354915","24-095","A","59 ROAD"
"1438","-73.8465048969","40.7187188018","32","A","TENNIS PLACE"
"1439","-73.8403208038","40.7111833177","251","A","GREENWAY SOUTH"
"1440","-73.7534005979","40.7761297052","15","A","MANOR ROAD"
"1441","-73.8572033877","40.8094890081","1615","A","UNDERHILL AVENUE"
"1442","-73.751660281","40.7747014801","116","A","ARLEIGH ROAD"
"1443","-73.825884973","40.7939920736","1","A","SUMMIT PLACE"
"1444","-73.7480802521","40.7770153159","327","A","MANOR ROAD"
"1445","-73.7436979727","40.5980435523","3","A","JARVIS AVENUE"
"1446","-73.8471282122","40.7158853486","36","A","GROTON STREET"
"1447","-73.8381129778","40.7155155434","268","A","BURNS STREET"
"1448","-73.8415701633","40.7172128986","23","A","ASCAN AVENUE"
"1449","-73.9637346226","40.5796023379","12","A","BRIGHTON 4 PLACE"
"1450","-73.9155889056","40.7761139691","192","A","23 AVENUE"
"1451","-73.7463679781","40.7745177436","330","A","RIDGE ROAD"
"1452","-73.7486425947","40.7766037684","302","A","MANOR ROAD"
"1453","-73.834965846","40.7127018453","422","A","BURNS STREET"
"1454","-73.7396403234","40.7535445971","63-057","A","DOUGLASTON PARKWAY"
"1455","-73.8122487074","40.7586775768","242","A","CHERRY AVENUE"
"1456","-73.8418406362","40.7115807127","75-027","A","JUNO STREET"
"1457","-73.9639325664","40.5798067628","15","A","BRIGHTON 4 PLACE"
"1458","-73.8272008146","40.7056985191","50","A","124 PLACE"
"1459","-73.7488447431","40.7720469885","38","A","HILLCREST AVENUE"
"1460","-73.7517391316","40.6710835658","222-005","A","CARSON STREET"
"1461","-73.829633129","40.7903965916","37","A","141 STREET"
"1462","-73.9386792899","40.5834884496","16","A","WEBERS COURT"
"1463","-73.9630806521","40.5807324125","43","A","BRIGHTON 5 COURT"
"1464","-73.8350293779","40.7127589419","418","A","BURNS STREET"
"1465","-73.8389100896","40.7139214575","150","A","GREENWAY NORTH"
"1466","-73.9072046252","40.6441260086","7","A","ROSE STREET"
"1467","-73.7398205903","40.5999692138","528","A","MEEHAN AVENUE"
"1468","-73.8402361387","40.7170171342","164","A","BURNS STREET"
"1469","-73.8381201395","40.7140876803","32","A","76 ROAD"
"1470","-73.8635919811","40.6797136529","97-50","A","DREW STREET"
"1471","-73.862175805","40.6777054862","106-04","A","RUBY STREET"
"1472","-73.8409575843","40.7159219491","52","A","GREENWAY NORTH"
"1473","-73.8426117206","40.7104065049","252","A","75 ROAD"
"1474","-73.753185348","40.776161168","21","A","MANOR ROAD"
"1475","-73.8440359312","40.7181663211","38","A","GREENWAY TERRACE"
"1476","-73.8429521326","40.7132479013","135","A","GREENWAY SOUTH"
"1477","-73.9118893658","40.6238038161","7151","A","PERI LANE"
"1478","-73.8390532922","40.7158444194","221","A","BURNS STREET"
"1479","-73.9075128928","40.6440862181","4","A","ROSE STREET"
"1480","-73.9953778881","40.7313892873","46","A","WASHINGTON MEWS"
"1481","-73.830234644","40.71112253","114","A","82 ROAD"
"1482","-73.837913791","40.7136448721","45","A","UNDERWOOD ROAD"
"1483","-73.8287180543","40.711848619","51","A","KEW GARDENS ROAD"
"1484","-73.8572087033","40.8084287406","1527","A","UNDERHILL AVENUE"
"1485","-73.8574028632","40.8095453804","1514","A","UNDERHILL AVENUE"
"1486","-74.0851537806","40.6243253693","630","A","VAN DUZER STREET"
"1487","-74.1049950911","40.6242819851","74","A","WHITEWOOD AVENUE"
"1488","-73.8251497751","40.7908094661","9","A","9 AVENUE"
"1489","-73.879755065","40.7050684623","2915","A","CENTRAL AVENUE"
"1490","-73.8295143727","40.7898227864","24","A","POINT CRESCENT"
"1491","-74.1315618821","40.6071900867","29","A","RAMSEY LANE"
"1492","-74.149282814","40.6254595122","900","A","MORNINGSTAR ROAD"
"1493","-74.1518020495","40.6148929471","448-02","A","CASWELL AVENUE"
"1494","-74.151748439","40.6139974959","427-01","A","WILLOW ROAD EAST"
"1495","-74.1523415744","40.613993046","445-02","A","WILLOW ROAD EAST"
"1496","-74.1517384691","40.6132195132","475-02","A","WILLOW ROAD EAST"
"1497","-74.1517011985","40.613272976","477-01","A","WILLOW ROAD EAST"
"1498","-74.1510493799","40.6128259412","493-02","A","WILLOW ROAD EAST"
"1499","-74.1510074381","40.6128309808","495-01","A","WILLOW ROAD EAST"
"1500","-74.1506782445","40.6127988634","501-02","A","WILLOW ROAD EAST"
"1501","-74.1511452657","40.6116542402","545-01","A","WILLOW ROAD EAST"
"1502","-74.1730777937","40.5613328624","30","A","CHALLENGER DRIVE"
"1503","-74.1420470552","40.5634898869","262","A","CORONA AVENUE"
"1504","-74.1387978031","40.5464577291","32","A","YACHT CLUB COVE"
"1505","-74.1998071542","40.5538791296","109","A","LOMBARD COURT"
"1506","-74.1505973665","40.5496607951","15","A","NELSON AVENUE"
"1507","-74.2223301219","40.5355284224","94","A","ROBIN COURT"
"1508","-74.2223325555","40.5366350321","50","A","ROBIN COURT"
"1509","-74.0804902637","40.5798877942","123","A","QUINCY AVENUE"
"1510","-74.1450433082","40.5532710564","36","A","STERN COURT"
"1511","-73.8076810499","40.7121045757","84-044","A","152 STREET"
"1512","-73.835967547","40.7136073113","376","A","BURNS STREET"
"1513","-73.8323943374","40.656421507","11","A","BAYVIEW AVENUE"
"1514","-73.8317789724","40.7076513688","60","A","BEVERLY ROAD"
"1515","-73.746138736","40.772198073","21","A","38 DRIVE"
"1516","-73.8444796866","40.7167685144","85","A","GREENWAY TERRACE"
"1517","-73.8252993101","40.7872732468","5","A","HILL COURT"
"1518","-73.7432367593","40.7748396929","249-014","A","38 AVENUE"
"1519","-73.9957745763","40.7315563374","56","A","WASHINGTON MEWS"
"1520","-73.918676333","40.7782189067","104","A","23 AVENUE"
"1521","-73.7459265131","40.7742886029","19","A","OAK LANE"
"1522","-73.8377040733","40.714754655","293","A","BURNS STREET"
"1523","-73.7494419163","40.7782070691","325","A","GROSVENOR STREET"
"1524","-73.7397590106","40.7535444784","63-059","A","DOUGLASTON PARKWAY"
"1525","-73.844410538","40.7126161119","205","A","ASCAN AVENUE"
"1526","-73.7477984755","40.7760553748","320","A","HOLLYWOOD AVENUE"
"1527","-73.7388647164","40.7536107298","63-045","A","DOUGLASTON PARKWAY"
"1528","-73.9072141023","40.658794256","179","A","THATFORD AVENUE"
"1529","-73.8552790753","40.8595348248","2253","A","ESPLANADE"
"1530","-74.0032193833","40.5758075643","30","A","WEST 37 STREET"
"1531","-73.987698043","40.5829286797","152","A","BAY 53 STREET"
"1532","-73.9388370231","40.5836188949","13","A","WEBERS COURT"
"1533","-73.7472790177","40.746039515","68-003","A","CLOVERDALE LANE"
"1534","-73.8873347523","40.7029994685","2688","A","CENTRAL AVENUE"
"1535","-73.8480293968","40.8135269681","309","A","HOWE AVENUE"
"1536","-73.9152696103","40.7762449365","197","A","23 AVENUE"
"1537","-73.865905318","40.682130624","367","A","ELDERT LANE"
"1538","-73.8459175595","40.719182014","4","A","DARTMOUTH STREET"
"1539","-73.7493433626","40.7728566892","210","A","FOREST ROAD"
"1540","-73.836823353","40.7139247027","706","A","BURNS STREET"
"1541","-73.8799488834","40.7047677509","2908","A","CENTRAL AVENUE"
"1542","-73.7520825841","40.7804478854","14","A","KENMORE ROAD"
"1543","-73.8427278007","40.7160254906","10","A","STANDISH PLACE"
"1544","-73.9246388297","40.6378597037","26","A","PRESTON COURT"
"1545","-73.7475607947","40.7746909744","302","A","PARK LANE"
"1546","-73.8415950388","40.6947112719","163","A","88 AVENUE"
"1547","-73.7415018583","40.753383912","63-085","A","DOUGLASTON PARKWAY"
"1548","-73.8379199653","40.7149335594","283","A","BURNS STREET"
"1549","-73.8458511302","40.7180609097","40","A","71 AVENUE"
"1550","-73.840577715","40.7161152168","12","A","BEECHKNOLL ROAD"
"1551","-73.9636721927","40.5804710834","36","A","BRIGHTON 4 COURT"
"1552","-73.8326135425","40.6565416432","21","A","BAYVIEW AVENUE"
"1553","-73.7499786761","40.7763943847","232","A","MANOR ROAD"
"1554","-73.7454974416","40.7743836448","23","A","OAK LANE"
"1555","-73.8419220546","40.7127859516","161","A","GREENWAY SOUTH"
"1556","-73.7895745161","40.7524145304","190-009","A","HOLLIS COURT BOULEVARD"
"1557","-73.8465341738","40.7186718225","34","A","TENNIS PLACE"
"1558","-73.8410601203","40.7130497902","125","A","75 ROAD"
"1559","-73.8556187905","40.8083893476","10","A","BANES COURT"
"1560","-73.8635756199","40.6808264224","421","A","DREW STREET"
"1561","-73.9590854886","40.5797682516","130","A","BRIGHTON 10 STREET"
"1562","-73.7465965331","40.7747287644","327","A","RIDGE ROAD"
"1563","-73.8427568593","40.7179413353","2","A","HOLDER PLACE"
"1564","-73.8405349226","40.7133050671","110","A","75 ROAD"
"1565","-73.8425527319","40.7122922212","51","A","INGRAM STREET"
"1566","-73.9628151527","40.6344880133","25","A","NEWKIRK PLAZA"
"1567","-73.9659693078","40.5777006304","3044","A","BRIGHTON 1 PATH"
"1568","-73.8426880618","40.7127393886","40","A","INGRAM STREET"
"1569","-73.845030815","40.714842319","53","A","GREENWAY SOUTH"
"1570","-73.8886482655","40.5664165025","83","A","CHURCH AVENUE"
"1571","-73.82967362","40.7110688232","107","A","82 ROAD"
"1572","-73.8061706129","40.8216293126","49","A","PENNYFIELD CAMP"
"1573","-73.8411168326","40.7142574896","18","A","SUMMER STREET"
"1574","-73.8286996232","40.7903721494","36","A","NORTH DRIVE"
"1575","-73.8292069303","40.6863419467","1016","A","114 STREET"
"1576","-73.8439466905","40.7179381482","44","A","GREENWAY TERRACE"
"1577","-73.8637465809","40.6803962409","97-22","A","DREW STREET"
"1578","-73.8635040663","40.6805458203","433","A","DREW STREET"
"1579","-73.8575586754","40.8099425454","1508","A","UNDERHILL AVENUE"
"1580","-73.8306189997","40.7113656919","115","A","82 AVENUE"
"1581","-73.8310229527","40.6908715238","1017","A","114 STREET"
"1582","-73.8768744657","40.7053349658","72-006","A","73 PLACE"
"1583","-73.7494616626","40.7743670928","226","A","PARK LANE"
"1584","-73.8388220348","40.7146242744","95","A","BEECHKNOLL ROAD"
"1585","-73.85549817","40.8592767603","2241","A","ESPLANADE"
"1586","-73.9063502205","40.7085319843","578","A","GRANDVIEW AVENUE"
"1587","-73.9199718797","40.5606639571","117","A","ROCKAWAY POINT BOULEVARD"
"1588","-73.843054371","40.7124904337","33","A","INGRAM STREET"
